file_name,check,status,cell_stage,frag_percentage,pn_number
MTL-0245-1223-AE2B_P5_FP5_EH070-EM20-ES59.jpg,T,,8,1.85,
MTL-0245-1223-AE2B_P5_FP5_EH063-EM51-ES00.jpg,T,,8,1.0,
MTL-0245-1223-AE2B_P5_FP5_EH011-EM50-ES59.jpg,T,,pn,0.0,1.0
MTL-0245-1223-AE2B_P5_FP5_EH056-EM10-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH092-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH002-EM14-ES31.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH052-EM40-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH050-EM50-ES59.jpg,T,,4,0.5499999999999999,
MTL-0245-1223-AE2B_P5_FP5_EH007-EM00-ES58.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH018-EM50-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH065-EM31-ES00.jpg,T,,8,0.8500000000000001,
MTL-0245-1223-AE2B_P5_FP5_EH013-EM20-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH035-EM00-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH092-EM32-ES50.jpg,T,,8,2.06,
MTL-0245-1223-AE2B_P5_FP5_EH004-EM40-ES59.jpg,T,,pn,1.5699999999999998,0.0
MTL-0245-1223-AE2B_P5_FP5_EH023-EM00-ES59.jpg,T,,pn,1.3299999999999998,2.0
MTL-0245-1223-AE2B_P5_FP5_EH020-EM00-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH031-EM20-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH006-EM50-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH061-EM00-ES59.jpg,T,,8,1.24,
MTL-0245-1223-AE2B_P5_FP5_EH039-EM50-ES59.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH010-EM10-ES59.jpg,T,,pn,1.28,1.0
MTL-0245-1223-AE2B_P5_FP5_EH074-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH002-EM50-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH098-EM32-ES51.jpg,T,,blas,0.7100000000000001,
MTL-0245-1223-AE2B_P5_FP5_EH074-EM22-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH037-EM50-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH005-EM00-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH038-EM10-ES59.jpg,T,,2,1.3,
MTL-0245-1223-AE2B_P5_FP5_EH079-EM02-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH075-EM32-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH074-EM42-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH074-EM52-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH106-EM02-ES51.jpg,T,,8,0.63,
MTL-0245-1223-AE2B_P5_FP5_EH042-EM20-ES59.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH098-EM52-ES50.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH111-EM22-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH099-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH013-EM10-ES58.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH077-EM52-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH011-EM00-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH011-EM40-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH086-EM52-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH007-EM20-ES58.jpg,T,,pn,0.0,1.0
MTL-0245-1223-AE2B_P5_FP5_EH026-EM10-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH065-EM11-ES00.jpg,T,,8,1.96,
MTL-0245-1223-AE2B_P5_FP5_EH106-EM12-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH061-EM20-ES59.jpg,T,,7,1.7999999999999998,
MTL-0245-1223-AE2B_P5_FP5_EH019-EM10-ES59.jpg,T,,pn,0.94,2.0
MTL-0245-1223-AE2B_P5_FP5_EH026-EM50-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH071-EM21-ES03.jpg,T,,8,1.78,
MTL-0245-1223-AE2B_P5_FP5_EH070-EM11-ES03.jpg,T,,8,1.47,
MTL-0245-1223-AE2B_P5_FP5_EH020-EM20-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH100-EM42-ES50.jpg,T,,8,1.52,
MTL-0245-1223-AE2B_P5_FP5_EH078-EM52-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH090-EM12-ES51.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH009-EM00-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH048-EM20-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH094-EM12-ES50.jpg,T,,7,1.4,
MTL-0245-1223-AE2B_P5_FP5_EH046-EM40-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH075-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH077-EM32-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH036-EM30-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH005-EM50-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH029-EM30-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH067-EM11-ES00.jpg,T,,8,0.95,
MTL-0245-1223-AE2B_P5_FP5_EH090-EM42-ES50.jpg,T,,8,2.64,
MTL-0245-1223-AE2B_P5_FP5_EH096-EM22-ES51.jpg,T,,blas,1.77,
MTL-0245-1223-AE2B_P5_FP5_EH024-EM40-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH051-EM00-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH052-EM50-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH009-EM40-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH035-EM30-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH106-EM32-ES51.jpg,T,,morula,1.03,
MTL-0245-1223-AE2B_P5_FP5_EH071-EM41-ES03.jpg,T,,8,1.47,
MTL-0245-1223-AE2B_P5_FP5_EH014-EM50-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH022-EM50-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH112-EM32-ES51.jpg,T,,morula,1.94,
MTL-0245-1223-AE2B_P5_FP5_EH097-EM42-ES51.jpg,T,,blas,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH094-EM32-ES50.jpg,T,,8,1.38,
MTL-0245-1223-AE2B_P5_FP5_EH070-EM41-ES03.jpg,T,,8,1.36,
MTL-0245-1223-AE2B_P5_FP5_EH051-EM10-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH048-EM50-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH059-EM50-ES59.jpg,T,,7,2.73,
MTL-0245-1223-AE2B_P5_FP5_EH078-EM42-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH108-EM22-ES51.jpg,T,,morula,1.9,
MTL-0245-1223-AE2B_P5_FP5_EH097-EM22-ES50.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH111-EM42-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH039-EM00-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH096-EM12-ES51.jpg,T,,8,2.27,
MTL-0245-1223-AE2B_P5_FP5_EH014-EM40-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH072-EM42-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH013-EM00-ES58.jpg,T,,pn,0.29,2.0
MTL-0245-1223-AE2B_P5_FP5_EH088-EM42-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH042-EM00-ES59.jpg,T,,3,1.86,
MTL-0245-1223-AE2B_P5_FP5_EH042-EM50-ES59.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH085-EM02-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH028-EM00-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH047-EM21-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH025-EM10-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH085-EM42-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH046-EM20-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH014-EM30-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH013-EM40-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH054-EM30-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH104-EM12-ES50.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH084-EM32-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH102-EM52-ES51.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH102-EM42-ES51.jpg,T,,blas,1.54,
MTL-0245-1223-AE2B_P5_FP5_EH040-EM50-ES59.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH053-EM40-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH031-EM30-ES59.jpg,T,,2,0.7000000000000001,
MTL-0245-1223-AE2B_P5_FP5_EH020-EM10-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH103-EM12-ES50.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH010-EM20-ES58.jpg,T,,pn,0.0,1.0
MTL-0245-1223-AE2B_P5_FP5_EH113-EM02-ES51.jpg,T,,morula,0.67,
MTL-0245-1223-AE2B_P5_FP5_EH101-EM32-ES50.jpg,T,,blas,2.0500000000000003,
MTL-0245-1223-AE2B_P5_FP5_EH077-EM22-ES51.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH004-EM20-ES58.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH090-EM22-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH027-EM00-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH099-EM02-ES50.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH067-EM01-ES00.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH030-EM30-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH027-EM50-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH021-EM40-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH104-EM42-ES51.jpg,T,,blas,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH074-EM02-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH085-EM32-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH114-EM51-ES47.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH038-EM40-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH025-EM00-ES58.jpg,T,,pn,1.16,0.0
MTL-0245-1223-AE2B_P5_FP5_EH068-EM41-ES03.jpg,T,,8,1.03,
MTL-0245-1223-AE2B_P5_FP5_EH095-EM42-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH038-EM50-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH052-EM20-ES59.jpg,T,,4,1.5599999999999998,
MTL-0245-1223-AE2B_P5_FP5_EH077-EM02-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH073-EM32-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH012-EM40-ES58.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH015-EM50-ES58.jpg,T,,pn,1.03,2.0
MTL-0245-1223-AE2B_P5_FP5_EH043-EM40-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH022-EM40-ES59.jpg,T,,pn,1.1900000000000002,2.0
MTL-0245-1223-AE2B_P5_FP5_EH044-EM00-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH013-EM50-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH095-EM32-ES51.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH050-EM20-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH049-EM31-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH053-EM30-ES59.jpg,T,,4,0.94,
MTL-0245-1223-AE2B_P5_FP5_EH044-EM50-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH097-EM02-ES51.jpg,T,,blas,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH076-EM02-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH089-EM52-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH030-EM50-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH079-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH059-EM20-ES59.jpg,T,,7,0.6799999999999999,
MTL-0245-1223-AE2B_P5_FP5_EH082-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH079-EM52-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH028-EM30-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH054-EM51-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH083-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH056-EM50-ES59.jpg,T,,5,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH037-EM00-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH035-EM40-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH019-EM40-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH088-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH035-EM21-ES00.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH066-EM11-ES00.jpg,T,,8,0.92,
MTL-0245-1223-AE2B_P5_FP5_EH089-EM42-ES51.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH011-EM30-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH068-EM31-ES03.jpg,T,,8,1.03,
MTL-0245-1223-AE2B_P5_FP5_EH099-EM52-ES51.jpg,T,,3,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH091-EM12-ES50.jpg,T,,8,1.98,
MTL-0245-1223-AE2B_P5_FP5_EH051-EM41-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH060-EM20-ES59.jpg,T,,7,1.27,
MTL-0245-1223-AE2B_P5_FP5_EH015-EM40-ES59.jpg,T,,pn,1.49,1.0
MTL-0245-1223-AE2B_P5_FP5_EH087-EM12-ES50.jpg,T,,8,1.35,
MTL-0245-1223-AE2B_P5_FP5_EH109-EM52-ES51.jpg,T,,morula,1.1900000000000002,
MTL-0245-1223-AE2B_P5_FP5_EH055-EM31-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH107-EM12-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH096-EM42-ES50.jpg,T,,blas,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH106-EM52-ES51.jpg,T,,morula,0.97,
MTL-0245-1223-AE2B_P5_FP5_EH025-EM50-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH021-EM00-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH092-EM02-ES51.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH098-EM12-ES51.jpg,T,,blas,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH007-EM30-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH054-EM20-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH036-EM00-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH056-EM00-ES59.jpg,T,,5,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH004-EM10-ES58.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH079-EM22-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH066-EM21-ES00.jpg,T,,7,1.52,
MTL-0245-1223-AE2B_P5_FP5_EH051-EM51-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH037-EM10-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH004-EM30-ES58.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH005-EM40-ES59.jpg,T,,pn,0.0,0.0
MTL-0245-1223-AE2B_P5_FP5_EH033-EM20-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH104-EM52-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH018-EM40-ES59.jpg,T,,pn,2.48,2.0
MTL-0245-1223-AE2B_P5_FP5_EH114-EM32-ES51.jpg,T,,morula,0.8200000000000001,
MTL-0245-1223-AE2B_P5_FP5_EH059-EM41-ES00.jpg,T,,7,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH012-EM10-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH019-EM00-ES59.jpg,T,,pn,0.88,2.0
MTL-0245-1223-AE2B_P5_FP5_EH012-EM30-ES58.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH101-EM22-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH014-EM10-ES59.jpg,T,,pn,0.0,2.0
MTL-0245-1223-AE2B_P5_FP5_EH007-EM10-ES59.jpg,T,,pn,0.0,1.0
MTL-0245-1223-AE2B_P5_FP5_EH089-EM02-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH055-EM21-ES00.jpg,T,,4,0.99,
MTL-0245-1223-AE2B_P5_FP5_EH055-EM01-ES00.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH036-EM50-ES59.jpg,T,,2,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH049-EM20-ES59.jpg,T,,4,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH084-EM12-ES50.jpg,T,,8,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH091-EM02-ES50.jpg,T,,8,1.26,
MTL-0245-1223-AE2B_P5_FP5_EH103-EM22-ES51.jpg,T,,morula,0.0,
MTL-0245-1223-AE2B_P5_FP5_EH103-EM32-ES50.jpg,T,,morula,0.0,
